,ROOM,FLOR,AREA,TYPE,EVAL,PRIC,OLD,SUBC,SUBD,CEDT,DISC
398,2,1,74.29,1,1,86822,2010,1,359,10.536139499847447,3
399,2,2,87.45,0,1,84620,1997,1,409,12.129521476668199,3
400,3,1,145.76,0,0,95980,1999,1,862,15.637911244387814,3
401,3,1,175.09,2,1,159918,2000,2,726,10.885543279619927,3
402,3,1,144.53,0,1,105169,2003,2,346,9.894867321900577,3
403,3,1,96.7,2,0,80869,2000,1,789,11.779168676419246,3
404,3,0,77.4,2,0,102972,1993,2,725,9.784259300384605,3
405,3,0,76.3,2,0,95544,1989,2,665,6.134769369582114,3
406,1,0,48.52,0,1,36068,2009,1,993,20.338304203290726,3
407,3,2,114.71,2,0,41845,2001,1,967,25.03447108499071,3
408,3,2,126.15,2,1,49941,2011,2,830,23.248402353192976,3
409,4,1,153.49,2,0,40394,2000,1,901,25.28979053492935,3
410,2,1,65.82,2,0,43452,1999,1,258,23.493722178982907,3
411,2,0,87.41,1,1,54342,2014,1,716,24.516571644119566,3
412,2,1,87.02,2,1,44243,2005,3,560,24.645624815030388,3
413,3,2,143.37,1,1,48686,2005,1,341,22.179153413023222,3
414,3,1,125.34,2,1,62949,2005,2,807,25.280862717737925,3
415,3,0,121.49,0,1,36958,2004,1,381,19.242206401001614,3
416,3,1,120.96,2,1,44478,2005,3,560,24.645624815030388,3
417,3,1,127.94,2,1,50415,2005,1,993,20.338304203290726,3
418,2,1,53.79,2,0,39041,1981,1,587,22.638410113524593,3
419,2,0,92.31,2,1,48641,2003,1,257,24.529192621277208,3
420,2,1,93.3,1,1,49840,2011,2,830,23.248402353192976,3
421,2,1,102.89,1,1,41696,2004,1,520,20.828370230746263,3
422,2,0,93.84,2,1,44758,2005,1,993,20.338304203290726,3
423,2,0,101.52,2,0,43834,2002,1,684,20.803024638296982,3
424,3,1,122.54,2,1,48148,2005,1,416,21.231027333121926,3
425,2,2,92.39,2,1,55418,2004,1,504,24.787179151702997,3
426,2,1,100.6,2,0,43042,2004,2,732,21.5575286610923,3
427,1,2,61.23,1,1,44586,2009,2,335,23.638120485987383,3
428,2,1,89.55,1,1,59744,2015,1,716,24.516571644119566,3
429,3,0,122.63,2,0,40692,2004,1,660,20.182704399894337,3
430,3,0,148.01,1,1,45606,2010,2,861,23.199442112257202,3
431,3,0,134.98,2,0,48897,2005,1,967,25.209189544746142,3
432,3,1,124.76,2,0,39516,2004,1,198,20.537773676637165,3
433,2,0,101.38,2,0,47347,2005,1,144,24.854648138564226,3
434,1,1,46.11,2,0,43809,2004,1,944,20.79407025740454,3
435,2,0,98.26,2,1,40200,2011,3,515,24.80150623061706,3
436,2,2,91.64,1,1,54453,2011,1,716,24.516571644119566,3
437,2,1,90.33,1,1,51478,2016,2,525,24.72557749368384,3
438,2,0,98.32,1,1,45668,2004,1,795,23.66440938689388,3
439,2,1,70.88,2,0,33155,1997,1,533,23.7398223225769,3
440,3,2,69.54,2,0,34225,1983,1,997,13.089431172605147,3
441,1,2,59.76,2,0,42671,2000,1,901,25.28979053492935,3
442,2,1,101.41,2,1,38261,2010,1,725,23.600400192613577,3
443,1,2,73.57,0,1,40642,2004,2,453,20.26178524704923,3
444,2,1,77.19,1,1,36016,2007,1,594,24.98197574279754,3
445,2,1,99.17,2,1,39831,2006,1,725,23.600400192613577,3
446,1,2,67.26,1,1,41035,2008,1,692,23.55696315987786,3
447,1,0,49.71,0,1,42044,2018,2,389,22.31575963608289,3
448,1,1,44.8,2,0,46206,2004,1,660,20.182704399894337,3
449,1,1,53.68,0,1,38935,2009,1,993,20.338304203290726,3
450,1,1,42.99,2,0,52571,2004,1,803,21.280581957891588,3
451,1,2,46.24,1,1,55148,2006,1,985,24.072125197960112,3
452,2,1,80.6,2,0,50869,2002,1,257,24.529192621277208,3
453,2,2,91.4,2,1,43545,2012,1,489,22.890575264218057,3
454,2,1,84.44,2,0,46779,2003,1,740,19.808522817999133,3
455,1,1,65.09,1,1,59610,2011,1,716,24.516571644119566,3
456,3,0,133.47,2,0,112385,1997,2,252,3.9056742973003034,3
457,2,0,71.49,0,1,100714,1986,1,886,4.977809210421434,3
458,2,1,63.79,2,1,115693,1999,2,373,3.7331040247780614,3
459,3,1,78.63,2,1,111917,1981,1,462,3.3101998386289195,3
460,2,0,61.5,2,0,132521,1992,3,595,5.562755579356438,3
461,2,2,58.29,2,0,99503,1987,1,872,4.218178114689799,3
462,3,1,90.52,2,0,102188,1998,2,373,3.7331040247780614,3
463,1,0,58.18,0,1,109316,2000,1,763,5.193130101064384,3
464,2,1,57.8,2,0,142907,1983,3,633,4.268468599068213,3
465,2,1,59.44,2,0,117766,1992,3,859,3.92538535225992,3
466,2,1,107.9,0,1,88045,2006,2,719,5.577729647730702,3
467,4,2,200.78,1,1,136369,2002,2,237,3.156921728383094,3
468,3,1,83.6,2,0,123565,2003,2,407,4.74333716322682,3
469,3,1,110.5,2,0,127874,1993,2,653,5.163683817013792,3
470,3,0,76.9,2,1,173603,1983,5,523,2.712694111684919,3
471,2,0,82.8,0,1,135870,1987,1,0,5.119472111152228,3
472,2,1,53.97,2,0,103577,1980,1,855,5.3612807105363585,3
473,1,0,55.17,2,0,155882,2003,1,821,5.149484856813683,3
474,3,0,85.9,0,1,125728,1987,1,962,5.138847757402125,3
475,1,0,54.86,0,1,110828,2004,2,335,5.722656626482352,3
476,3,0,79.5,0,1,123271,1989,1,560,3.883554021453975,3
477,2,1,108.55,0,1,101244,2000,1,350,5.265621199304051,3
478,2,0,108.31,1,1,100638,2007,2,424,6.509030922070913,3
479,3,2,84.92,0,1,144843,2005,1,913,5.266026720629988,3
480,3,0,98.5,2,0,167513,1994,1,864,4.1104207896644915,3
481,3,0,88.9,1,1,119011,1986,3,280,5.6830616194690675,3
482,3,1,148.17,2,1,112439,2004,2,744,5.539530284289839,3
483,3,1,97.5,0,1,158975,1997,2,799,5.832909396340707,3
484,3,0,66.3,2,0,135596,1982,2,372,4.003467830144969,3
485,3,0,67.6,0,1,147929,1987,1,969,5.611945750915518,3
486,2,1,56.7,2,0,156085,1988,1,887,6.028733660307834,3
487,2,0,72.15,2,0,110603,1956,3,370,3.4355697996057946,3
488,2,1,54.25,2,1,122765,1977,2,162,2.9233720736489417,3
489,2,1,61.23,2,0,140455,2003,3,199,5.45678823533745,3
490,1,1,47.28,2,0,135999,1996,3,619,3.330892951791011,3
491,2,0,115.88,1,1,140663,2005,3,588,4.489214396901288,3
492,1,1,30.31,0,1,174860,2007,2,537,5.441333582075879,3
493,4,0,165.7,2,0,159928,1962,1,273,4.969149533023485,3
494,2,0,60.7,2,1,149094,1982,1,792,4.875780002410017,3
495,1,1,54.91,1,0,102896,2002,2,426,2.6236582235361525,3
496,2,2,58.3,0,1,141510,1992,1,996,6.073641315384066,3
497,3,2,144.67,2,1,145158,2012,1,775,4.337344543013137,3
498,2,2,81.58,1,1,158127,2004,3,432,1.923532928056423,3
499,1,2,47.69,2,0,127910,1995,4,375,5.148403831323548,3
500,2,1,58.97,0,1,98356,1990,1,999,4.946554820089819,3
501,2,2,81.58,1,1,158127,2004,3,432,1.923532928056423,3
502,2,1,58.97,0,1,98356,1990,1,999,4.946554820089819,3
503,2,2,53.68,2,0,102460,1979,1,951,5.364099927916873,3
504,2,0,60.08,0,1,111352,1986,2,585,6.035413571311572,3
505,2,1,57.5,2,0,140000,1985,3,725,4.66755255846536,3
506,1,2,58.1,2,0,163512,1999,4,655,3.6595992010385316,3
507,2,1,55.55,2,1,111072,1980,3,787,3.833628813708138,3
508,2,2,65.84,2,0,115280,1999,1,748,3.788520326660532,3
509,3,0,84,2,0,152381,1992,1,834,4.7962197853734505,3
510,2,2,65.8,0,1,143618,1988,2,544,5.1022099434907915,3
511,2,0,66.07,2,1,114727,2000,2,373,3.7331040247780614,3
512,2,0,53.01,2,0,122619,1993,1,171,6.049816240332861,3
513,2,2,61,2,0,129181,1984,2,586,6.484760548038539,3
514,2,2,66.7,2,0,145428,1994,2,285,5.232078784919214,3
515,2,2,79,2,1,165823,1999,1,543,5.371052819442125,3
516,3,2,117.98,0,1,127141,2003,2,693,4.127672247942249,3
517,3,0,141.48,1,1,179955,2003,2,630,6.2490888967400835,3
518,3,1,76.85,2,1,105140,2003,1,310,5.296180116159102,3
519,4,1,112.6,2,0,128775,1950,1,715,4.8985351836464845,3
520,3,2,145.35,0,1,88614,2006,3,797,6.286227113340988,3
521,1,1,43.26,0,1,116274,2003,2,635,6.809161821146129,3
522,2,1,73.75,2,1,109560,1999,2,373,3.7331040247780614,3
523,1,2,60.33,1,1,111388,2009,3,297,6.259043385802541,3
524,2,1,123.65,2,1,141529,2004,3,450,4.858013453787868,3
525,2,1,54.19,2,0,106109,1980,2,793,5.823966996051045,3
526,2,0,54.15,2,0,113574,1986,1,462,3.3101998386289195,3
527,2,0,60.3,2,0,142621,1987,3,633,4.268468599068213,3
528,1,2,35.77,0,1,143976,2005,2,537,5.441333582075879,3
529,2,1,57.2,2,0,146504,1984,1,969,5.611945750915518,3
530,2,1,61.3,0,1,146004,1992,1,0,5.119472111152228,3
531,2,1,57.2,2,0,142483,1984,3,855,5.99990490699307,3
532,2,1,59.4,2,0,152862,1980,2,641,6.363272251265495,3
533,2,1,57.74,2,0,127815,1990,2,541,3.8590966770538757,3
534,2,2,53.8,2,0,110595,1984,1,230,6.276427513877208,3
535,3,2,71.4,2,0,121849,1980,2,937,4.6227210498637215,3
536,3,0,87.1,0,1,116878,1990,2,740,4.062818451323636,3
537,1,1,39.8,0,1,155528,1992,2,653,5.163683817013792,3
538,2,0,46.4,2,0,135776,1965,1,715,4.8985351836464845,3
539,2,2,58.1,2,0,117040,1988,2,526,4.878194123505233,3
540,1,2,47.36,2,1,130913,1999,4,608,2.3313787374615957,3
541,2,0,57.3,1,1,124957,1989,4,177,5.131757170302324,3
542,3,2,132.46,2,1,101918,2004,2,465,6.996490316442537,4
543,3,1,140.36,2,1,43389,2004,2,733,13.559781687909595,4
544,3,1,120.52,1,1,60986,2007,1,657,17.689470869371576,4
545,3,1,150.74,0,1,45775,2000,3,523,6.7260850881363385,4
546,3,2,141.32,2,1,69347,2004,3,526,10.554571958051794,4
547,1,1,67,2,1,59403,2002,1,742,16.1733089857346,4
548,2,0,92.64,1,1,48144,2005,1,796,14.072713683086372,4
549,2,1,66.03,2,0,53764,1998,1,651,15.68373479094725,4
550,2,0,57.31,2,0,68051,1992,1,510,9.555010430303707,4
551,2,1,62.66,0,1,82828,1988,1,933,7.976547017936953,4
552,4,0,219.87,2,1,167372,2011,1,651,8.961251208630406,4
553,3,1,130.5,1,1,114943,2005,2,737,5.281965514956449,4
554,3,1,122.78,1,0,47239,2003,2,779,10.54768807451225,4
555,2,2,86.14,0,1,65707,1999,2,468,9.512146745106012,4
556,4,1,226.15,2,1,170684,2011,1,320,8.640079491441318,4
557,4,2,249.75,0,1,52053,2007,1,519,10.379327863341626,4
558,2,1,160.66,0,1,72825,2002,4,424,6.612052639136404,4
559,3,1,132.93,2,0,82676,1999,2,518,10.748829895800291,4
560,2,2,104.48,0,1,74177,2002,1,938,11.932481800285574,4
561,2,1,59.95,2,0,55046,1988,3,339,10.369471764793653,4
562,3,1,140.56,2,1,91065,2006,1,304,5.956874524516093,4
563,2,1,44.74,1,0,48726,1987,1,999,15.146562487998109,4
564,1,2,55.05,2,1,85196,2005,2,851,9.58829324499805,4
565,2,0,98.44,2,1,71618,2004,1,468,17.200333157241023,4
566,1,1,42.84,0,1,62092,1987,1,789,7.051701843462477,4
567,2,1,78.77,1,1,53066,2005,1,972,16.22935462821068,4
568,3,1,83.56,0,1,48947,2000,1,578,17.030190675498712,4
569,2,1,65.8,2,0,56991,1993,2,674,9.342643905661678,4
570,1,2,38.7,0,1,74161,2007,2,854,16.361518026046564,4
571,2,1,50.33,2,0,63581,1978,2,381,7.443984675110671,4
572,2,2,76.06,0,1,47200,2010,1,669,15.735598102813915,4
573,2,0,100.98,0,1,66845,2002,2,328,6.4043073018062735,4
574,2,0,53.71,2,0,80060,1994,1,849,10.34330358501324,4
575,3,2,91.41,2,1,93207,1998,3,612,6.7640051465382305,4
576,1,1,61.12,1,1,76735,2004,2,280,7.74677299240798,4
577,3,0,56.72,2,0,76693,1982,1,756,6.717969411142882,4
578,2,1,71.96,2,0,46554,1996,1,830,15.993003061106126,4
579,1,1,65.79,0,1,68400,2004,2,862,14.701858115996556,4
580,2,0,58.23,2,0,66118,1994,1,191,9.059839240930668,4
581,2,2,57.54,2,1,72993,1982,3,702,7.393671701697428,4
582,3,2,114.43,0,1,74107,2004,1,870,13.47991457391261,4
583,2,2,71.62,0,1,48730,2011,1,839,10.95162892291828,4
584,2,0,54.94,1,1,42774,1983,2,614,10.65051999291508,4
585,2,0,76.56,1,1,55513,2010,2,619,17.941512461648916,4
586,3,1,138.6,1,1,56278,2001,3,223,6.48963398602356,4
587,2,2,53.18,2,0,56225,1994,2,356,6.167340859946411,4
588,3,2,79.73,1,1,67729,1994,2,554,7.533331647037248,4
589,2,2,52.59,2,0,57236,1982,1,645,5.251901904811643,4
590,2,1,58.61,0,1,75073,1990,1,612,7.884185443283134,4
591,3,1,89.69,0,1,55748,2010,2,619,17.941512461648916,4
592,2,1,58.1,0,1,96214,1985,4,527,7.041072098523466,4
593,1,1,55.94,0,1,71148,2005,1,394,6.023414759074551,4
594,2,2,88.08,0,1,47571,2010,1,740,17.910601269040825,4
595,4,2,173.62,1,1,54718,2013,1,977,17.857761924555184,4
596,3,1,170.14,2,1,132245,2009,1,817,12.107866051189792,4
597,3,0,167.81,2,1,77171,2006,2,288,10.224375916234582,4
598,2,0,160.01,0,1,71246,2003,1,434,4.390027033943139,4
599,3,0,188.99,2,1,85190,2007,3,741,9.63396725140373,4
600,3,2,149.23,0,1,54279,2005,2,507,10.824084921743912,4
601,3,1,88.04,0,1,61336,1992,1,780,7.312206878588953,4
602,3,1,126.11,0,1,70574,1997,1,703,12.315460184737733,4
603,3,1,169.93,0,1,71089,2001,4,192,6.690588727319167,4
604,3,1,145.08,2,1,96361,2013,1,468,16.45811776965242,4
605,3,0,129.13,1,1,112290,2005,3,489,7.425225122565766,4
606,2,0,83.48,1,1,65286,2001,2,784,9.3067437509354,4
607,3,1,144.8,1,1,160912,2003,1,318,3.3502785806864814,4
608,3,2,149.61,2,1,96919,2005,2,206,5.177636114158356,4
609,1,0,49.61,1,1,110865,2004,2,755,3.982945024700276,4
610,2,1,81.09,2,1,130103,1999,4,606,2.6438079504628345,4
611,3,2,125.05,0,1,111876,2008,1,281,3.8043878724122275,4
612,3,1,69.69,0,1,110203,2006,3,471,2.4551854140521203,4
613,2,2,85.03,0,1,82912,2009,1,208,4.571571097115461,4
614,2,0,70,2,0,114286,1998,2,568,4.230286818326689,4
615,2,2,91.44,1,1,92958,2009,3,558,5.16829113054429,4
616,1,1,60.75,2,1,116873,2004,3,630,2.817838974105503,4
617,3,1,146.12,1,1,109500,2004,2,899,5.342930227429744,4
618,2,1,73.18,2,0,115469,2003,3,474,2.07101530087905,4
619,3,2,105.71,0,1,121086,2002,1,161,3.375767683525626,4
620,3,1,91.17,2,1,109576,2004,2,374,2.6067357291019584,4
621,2,0,92.02,2,1,146708,2004,1,318,3.3502785806864814,4
622,3,1,79.67,1,1,116606,2009,1,186,4.686426573433995,4
623,3,2,104.9,0,1,112489,2007,3,471,2.4551854140521203,4
624,3,1,146.77,1,1,101861,2002,2,619,4.096723596327773,4
625,2,1,76.19,2,0,119045,1992,1,617,3.5155466167899356,4
626,1,2,64.05,0,1,96800,2004,1,639,4.236044397513366,4
627,1,1,67.94,2,1,96409,2004,1,905,5.215087631236927,4
628,2,0,54.32,2,0,112298,1979,3,434,1.589162992148523,4
629,1,2,49.45,2,1,125177,2009,1,186,4.686426573433995,4
630,2,0,58.25,2,0,90988,1991,2,686,4.2036283701092545,4
631,2,2,88.33,2,1,105967,2004,3,630,2.817838974105503,4
632,2,2,52.03,2,0,125313,1981,2,863,2.7422686911193646,4
633,1,0,51.12,1,1,115024,2009,1,186,4.686426573433995,4
634,1,2,60.84,0,1,108482,2006,4,696,2.690184324863224,4
635,2,0,76.42,2,1,103115,2003,1,606,2.989730548793862,4
636,1,1,45.43,2,1,96633,2005,2,206,5.177636114158356,4
637,2,0,75.24,0,1,132377,2002,1,664,4.134592529769408,4
638,2,1,68.38,2,0,111144,2003,3,474,2.07101530087905,4
639,3,1,69.54,0,1,109290,2006,3,471,2.4551854140521203,4
640,1,1,47.86,1,1,112830,2005,1,300,3.7370676329790466,4
641,1,1,75.51,2,1,124222,1999,1,722,3.062859635274981,4
642,2,1,74.36,0,1,84455,2000,2,519,4.449777215441797,4
643,3,1,143.55,2,1,120377,2004,2,899,5.342930227429744,4
644,4,2,266.01,1,1,103004,2005,2,866,4.437893639781176,4
645,1,1,55.47,2,0,117722,2005,1,538,2.9976174155722757,4
646,2,2,63.75,1,1,107451,2005,1,300,3.7370676329790466,4
647,2,0,80.49,2,1,109331,2004,3,630,2.817838974105503,4
648,2,1,75.48,1,1,73795,2007,3,266,4.808076420731245,4
649,2,1,118.64,2,1,119690,2005,1,426,3.6121370810991547,4
650,2,2,71.7,2,0,102511,1998,2,568,4.230286818326689,4
651,2,1,77.58,2,1,109565,2004,2,374,2.6067357291019584,4
652,2,2,68.7,2,0,113538,2003,2,483,3.0416943693450538,4
653,1,2,52.25,2,0,105072,2003,3,474,2.07101530087905,4
654,2,1,55.12,2,0,137519,1996,2,450,5.544109278166503,4
655,2,0,61.11,2,1,106366,1994,1,807,5.930271432003424,4
656,2,2,57.67,2,0,106642,1990,2,690,2.770359888737264,4
657,2,1,56.34,2,0,92297,1980,2,797,3.730268921567941,4
658,2,0,70.03,0,1,105098,2008,1,460,3.871683427780007,4
659,2,0,58.79,1,1,111924,1988,2,834,5.93994007565727,4
660,2,1,65.47,2,1,102337,1987,1,181,3.7176252590057492,4
661,2,0,46.79,2,1,112204,1980,1,181,3.7176252590057492,4
662,1,1,45.85,2,0,128245,1997,3,550,2.163296508587029,4
663,3,2,104.62,1,1,46741,2012,1,708,23.26414289945908,4
664,3,1,162.92,2,1,45299,2015,1,684,23.11929679872427,4
665,3,0,139.35,2,0,26481,2004,1,533,31.608618574620767,4
666,2,2,90.23,1,1,30478,2010,2,791,30.094131165811934,4
667,3,2,128.64,2,1,47342,2014,1,930,23.468757104879348,4
668,3,2,95.46,2,1,43788,2017,1,532,27.908946965789205,4
669,2,1,89.3,1,1,47929,2014,1,338,22.467935635847684,4
670,3,2,88.62,2,0,25728,2004,1,399,28.772823020922093,4
671,3,2,162.92,2,1,44071,2015,1,684,23.11929679872427,4
672,2,1,88.12,1,1,31208,2011,2,791,30.094131165811934,4
673,2,2,80.74,2,0,25019,2001,1,391,31.330969884652156,4
674,3,1,87.29,2,1,45252,2012,1,233,24.426459086075937,4
675,2,0,87.13,1,1,41662,2013,1,519,22.219840546545917,4
676,2,1,89.04,1,1,31335,2009,2,791,30.094131165811934,4
677,2,0,89.29,1,0,30127,2009,2,791,30.094131165811934,4
678,2,2,85.39,1,1,44385,2014,1,581,22.342200022028763,4
679,2,0,53.13,1,1,40467,2014,1,591,22.781173674833422,4
680,2,1,80.8,2,1,42451,2016,1,994,23.60809271543128,4
681,2,2,88.72,1,1,46777,2012,1,708,23.26414289945908,4
682,2,1,88.01,2,1,23748,2010,1,259,34.722857962977386,4
683,3,2,108.53,2,1,42293,2015,1,603,19.541102023092744,4
684,2,1,73.73,2,1,26991,2016,1,253,35.97002362888286,4
685,3,1,95.64,2,1,43392,2016,1,994,23.60809271543128,4
686,2,2,69.23,1,1,37990,2016,1,722,31.376547112956658,4
687,3,1,137.94,2,0,26606,2004,1,533,31.608618574620767,4
688,2,1,55.82,0,1,35830,2014,1,591,22.781173674833422,4
689,1,1,58.01,1,1,32064,2010,2,791,30.094131165811934,4
690,3,0,100.73,2,1,39611,2015,1,233,24.426459086075937,4
691,2,0,100.54,0,1,28646,2009,1,533,31.608618574620767,4
692,3,0,87.86,2,1,26634,2010,1,259,34.722857962977386,4
693,2,2,78.23,0,1,36815,2015,1,711,22.484273040129636,4
694,3,1,94.96,2,1,43703,2016,1,994,23.60809271543128,4
695,2,2,67.87,2,0,20923,1994,1,444,35.691893876965366,4
696,3,0,88.27,2,1,44750,2011,1,233,24.426459086075937,4
697,2,1,86.6,2,1,23557,2010,1,259,34.722857962977386,4
698,2,0,94.26,2,0,27053,2004,1,399,28.772823020922093,4
699,3,2,100.18,2,1,22460,2016,2,571,39.92423564699592,4
700,3,2,125.73,1,1,42870,2014,1,579,28.230954912374106,4
701,2,1,87.15,1,1,39358,2013,1,690,21.888437602551775,4
702,3,0,121.25,2,1,47753,2015,1,950,23.360017276405046,4
703,1,1,51.06,2,0,30161,2004,2,578,29.462377155650195,4
704,3,0,119.61,1,1,45900,2013,1,813,23.350113217975586,4
705,2,1,80.8,2,1,41956,2016,1,994,23.60809271543128,4
706,3,1,88.08,2,1,43370,2011,1,233,24.426459086075937,4
707,2,2,69.74,1,1,44738,2014,1,338,22.467935635847684,4
708,1,1,64.86,0,1,26365,2006,1,120,30.00327153052376,4
709,2,2,85.83,2,1,37050,2011,1,792,28.43607047244219,4
710,2,2,83.08,0,1,27083,2006,1,120,30.00327153052376,4
711,2,0,83.87,1,1,30882,2009,2,791,30.094131165811934,4
712,2,0,68.24,2,1,32972,2016,1,750,25.86015720029935,4
713,2,0,74.84,1,1,41289,2014,1,338,22.467935635847684,4
714,3,1,103.77,2,1,47124,2015,1,950,23.360017276405046,4
715,2,2,57.4,2,0,91987,1988,4,431,8.196208986290204,4
716,4,1,287.77,2,1,114675,2014,1,686,18.895061009176498,4
717,3,1,130.9,2,0,88618,1998,1,413,15.013671307773873,4
718,3,2,56.9,2,0,94728,1982,4,431,8.196208986290204,4
719,2,1,57.15,2,0,99738,1979,2,665,6.134769369582114,4
720,3,2,90.8,0,1,127754,1992,2,390,9.685245430464906,4
721,3,0,70.3,0,1,101707,1985,3,377,7.871698433842623,4
722,3,1,126.65,0,1,60719,2001,1,477,17.42151832560887,4
723,4,2,153.17,2,0,62611,2001,2,474,16.04658419368143,4
724,5,2,248.4,0,1,112722,2002,2,346,9.894867321900577,4
725,4,1,164.46,2,0,76615,2003,1,516,17.258459137174896,4
726,2,1,114.52,2,1,80161,2004,1,303,12.819236324697394,4
727,3,0,122.11,2,0,99910,2002,1,450,16.40265823210178,4
728,3,1,139.86,2,0,92093,2003,1,516,17.258459137174896,4
729,3,1,171.16,2,1,112176,2003,1,492,11.694776870572813,4
730,3,1,85.7,0,1,137690,1997,2,559,5.603914049365612,4
731,1,1,46.3,2,0,77322,1995,1,756,17.59049252125483,4
732,2,1,55.4,2,0,107401,1991,2,751,10.332666949751879,4
733,3,0,102.6,0,1,78461,1995,1,402,17.050216509747038,4
734,2,1,84.04,1,1,102333,2006,1,443,7.81421048122868,4
735,2,0,60.6,2,0,97360,1997,1,864,12.215658353795266,4
736,1,2,44.6,0,1,130045,1989,1,477,7.3987217281426245,4
737,2,1,57.7,2,0,103987,1984,2,645,10.018291541252703,4
738,1,2,44.57,0,1,120709,1988,1,634,8.425142846104638,4
739,3,2,150.73,2,1,94540,2011,1,563,17.48521899317965,4
740,3,1,142.44,2,1,130582,2006,1,492,11.694776870572813,4
741,4,2,161.1,2,0,90007,1997,1,872,9.63090434396678,4
742,3,2,132.64,2,1,109319,2004,1,697,10.079423191055387,4
743,3,1,117.95,1,1,95634,1995,2,725,9.784259300384605,4
744,3,1,114.87,1,1,73823,2004,2,927,17.60185614505095,4
745,3,1,167.49,0,1,112724,2003,1,930,7.84658143400031,4
746,1,1,47.1,2,0,100850,1997,1,864,12.215658353795266,4
747,2,1,84.86,0,1,147302,2002,2,718,10.669763362816258,4
748,1,2,43.5,1,1,122529,1986,1,950,8.216476215573149,4
749,1,1,45.5,2,0,103077,1996,1,828,5.662124013643746,4
750,2,2,54.13,1,1,98282,1982,1,260,7.301474270790083,4
751,3,0,94.13,2,0,86052,2011,1,664,19.2238695701705,4
752,3,0,58.9,2,0,99491,1983,1,393,10.916330126336504,4
753,2,2,60.9,2,0,90312,1994,1,841,10.063214913231251,4
754,2,1,74.29,1,1,86822,2010,1,359,10.536139499847447,4
755,2,2,87.45,0,1,84620,1997,1,409,12.129521476668199,4
756,3,1,145.76,0,0,95980,1999,1,862,15.637911244387814,4
757,3,1,175.09,2,1,159918,2000,2,726,10.885543279619927,4
758,3,1,144.53,0,1,105169,2003,2,346,9.894867321900577,4
759,3,1,96.7,2,0,80869,2000,1,789,11.779168676419246,4
760,3,0,77.4,2,0,102972,1993,2,725,9.784259300384605,4
761,3,0,76.3,2,0,95544,1989,2,665,6.134769369582114,4
762,3,2,132.46,2,1,101918,2004,2,465,6.996490316442537,5
763,3,1,140.36,2,1,43389,2004,2,733,13.559781687909595,5
764,3,1,120.52,1,1,60986,2007,1,657,17.689470869371576,5
765,3,1,150.74,0,1,45775,2000,3,523,6.7260850881363385,5
766,3,2,141.32,2,1,69347,2004,3,526,10.554571958051794,5
767,1,1,67,2,1,59403,2002,1,742,16.1733089857346,5
768,2,0,92.64,1,1,48144,2005,1,796,14.072713683086372,5
769,2,1,66.03,2,0,53764,1998,1,651,15.68373479094725,5
770,2,0,57.31,2,0,68051,1992,1,510,9.555010430303707,5
771,2,1,62.66,0,1,82828,1988,1,933,7.976547017936953,5
772,4,0,219.87,2,1,167372,2011,1,651,8.961251208630406,5
773,3,1,130.5,1,1,114943,2005,2,737,5.281965514956449,5
774,3,1,122.78,1,0,47239,2003,2,779,10.54768807451225,5
775,2,2,86.14,0,1,65707,1999,2,468,9.512146745106012,5
776,4,1,226.15,2,1,170684,2011,1,320,8.640079491441318,5
777,4,2,249.75,0,1,52053,2007,1,519,10.379327863341626,5
778,2,1,160.66,0,1,72825,2002,4,424,6.612052639136404,5
779,3,1,132.93,2,0,82676,1999,2,518,10.748829895800291,5
780,2,2,104.48,0,1,74177,2002,1,938,11.932481800285574,5
781,2,1,59.95,2,0,55046,1988,3,339,10.369471764793653,5
782,3,1,140.56,2,1,91065,2006,1,304,5.956874524516093,5
783,2,1,44.74,1,0,48726,1987,1,999,15.146562487998109,5
784,1,2,55.05,2,1,85196,2005,2,851,9.58829324499805,5
785,2,0,98.44,2,1,71618,2004,1,468,17.200333157241023,5
786,1,1,42.84,0,1,62092,1987,1,789,7.051701843462477,5
787,2,1,78.77,1,1,53066,2005,1,972,16.22935462821068,5
788,3,1,83.56,0,1,48947,2000,1,578,17.030190675498712,5
789,2,1,65.8,2,0,56991,1993,2,674,9.342643905661678,5
790,1,2,38.7,0,1,74161,2007,2,854,16.361518026046564,5
791,2,1,50.33,2,0,63581,1978,2,381,7.443984675110671,5
792,2,2,76.06,0,1,47200,2010,1,669,15.735598102813915,5
793,2,0,100.98,0,1,66845,2002,2,328,6.4043073018062735,5
794,2,0,53.71,2,0,80060,1994,1,849,10.34330358501324,5
795,3,2,91.41,2,1,93207,1998,3,612,6.7640051465382305,5
796,1,1,61.12,1,1,76735,2004,2,280,7.74677299240798,5
797,3,0,56.72,2,0,76693,1982,1,756,6.717969411142882,5
798,2,1,71.96,2,0,46554,1996,1,830,15.993003061106126,5
799,1,1,65.79,0,1,68400,2004,2,862,14.701858115996556,5
800,2,0,58.23,2,0,66118,1994,1,191,9.059839240930668,5
801,2,2,57.54,2,1,72993,1982,3,702,7.393671701697428,5
802,3,2,114.43,0,1,74107,2004,1,870,13.47991457391261,5
803,2,2,71.62,0,1,48730,2011,1,839,10.95162892291828,5
804,2,0,54.94,1,1,42774,1983,2,614,10.65051999291508,5
805,2,0,76.56,1,1,55513,2010,2,619,17.941512461648916,5
806,3,1,138.6,1,1,56278,2001,3,223,6.48963398602356,5
